record_id,student_id,department,subject_scores,attendance_rate
340,340,Commercial,"{""Term_1"": {""Financial Accounting"": 87, ""Commerce"": 66, ""Economics"": 65, ""English Language"": 65, ""Mathematics"": 84, ""Further Mathematics"": 68, ""Agricultural Science"": 96, ""Geography"": 91, ""Civic Education"": 81, ""Religion Studies"": 57, ""Data Processing"": 65}, ""Term_2"": {""Financial Accounting"": 92, ""Commerce"": 91, ""Economics"": 63, ""English Language"": 99, ""Mathematics"": 67, ""Further Mathematics"": 71, ""Agricultural Science"": 94, ""Geography"": 95, ""Civic Education"": 90, ""Religion Studies"": 70, ""Data Processing"": 60}, ""Term_3"": {""Financial Accounting"": 96, ""Commerce"": 77, ""Economics"": 72, ""English Language"": 76, ""Mathematics"": 77, ""Further Mathematics"": 83, ""Agricultural Science"": 91, ""Geography"": 83, ""Civic Education"": 84, ""Religion Studies"": 51, ""Data Processing"": 55}, ""Term_4"": {""Financial Accounting"": 89, ""Commerce"": 76, ""Economics"": 68, ""English Language"": 93, ""Mathematics"": 93, ""Further Mathematics"": 66, ""Agricultural Science"": 85, ""Geography"": 91, ""Civic Education"": 94, ""Religion Studies"": 70, ""Data Processing"": 57}, ""Term_5"": {""Financial Accounting"": 98, ""Commerce"": 64, ""Economics"": 95, ""English Language"": 87, ""Mathematics"": 94, ""Further Mathematics"": 87, ""Agricultural Science"": 87, ""Geography"": 76, ""Civic Education"": 65, ""Religion Studies"": 53, ""Data Processing"": 51}, ""Term_6"": {""Financial Accounting"": 99, ""Commerce"": 84, ""Economics"": 93, ""English Language"": 81, ""Mathematics"": 94, ""Further Mathematics"": 80, ""Agricultural Science"": 94, ""Geography"": 82, ""Civic Education"": 61, ""Religion Studies"": 51, ""Data Processing"": 59}, ""Term_7"": {""Financial Accounting"": 80, ""Commerce"": 100, ""Economics"": 64, ""English Language"": 86, ""Mathematics"": 88, ""Further Mathematics"": 100, ""Agricultural Science"": 69, ""Geography"": 73, ""Civic Education"": 93, ""Religion Studies"": 50, ""Data Processing"": 56}, ""Term_8"": {""Financial Accounting"": 100, ""Commerce"": 81, ""Economics"": 85, ""English Language"": 63, ""Mathematics"": 63, ""Further Mathematics"": 81, ""Agricultural Science"": 92, ""Geography"": 82, ""Civic Education"": 98, ""Religion Studies"": 64, ""Data Processing"": 64}}",92.76
341,341,Commercial,"{""Term_1"": {""Financial Accounting"": 30, ""Commerce"": 63, ""Economics"": 67, ""English Language"": 69, ""Mathematics"": 45, ""Geography"": 54, ""Biology"": 45, ""Government"": 60, ""Religion Studies"": 56, ""Data Processing"": 55}, ""Term_2"": {""Financial Accounting"": 46, ""Commerce"": 40, ""Economics"": 50, ""English Language"": 66, ""Mathematics"": 35, ""Geography"": 53, ""Biology"": 74, ""Government"": 58, ""Religion Studies"": 53, ""Data Processing"": 64}, ""Term_3"": {""Financial Accounting"": 47, ""Commerce"": 42, ""Economics"": 64, ""English Language"": 32, ""Mathematics"": 69, ""Geography"": 46, ""Biology"": 64, ""Government"": 51, ""Religion Studies"": 58, ""Data Processing"": 67}, ""Term_4"": {""Financial Accounting"": 43, ""Commerce"": 73, ""Economics"": 45, ""English Language"": 74, ""Mathematics"": 32, ""Geography"": 70, ""Biology"": 50, ""Government"": 55, ""Religion Studies"": 54, ""Data Processing"": 67}, ""Term_5"": {""Financial Accounting"": 46, ""Commerce"": 60, ""Economics"": 34, ""English Language"": 45, ""Mathematics"": 48, ""Geography"": 55, ""Biology"": 45, ""Government"": 53, ""Religion Studies"": 61, ""Data Processing"": 51}, ""Term_6"": {""Financial Accounting"": 35, ""Commerce"": 65, ""Economics"": 46, ""English Language"": 53, ""Mathematics"": 51, ""Geography"": 69, ""Biology"": 60, ""Government"": 45, ""Religion Studies"": 69, ""Data Processing"": 64}, ""Term_7"": {""Financial Accounting"": 30, ""Commerce"": 55, ""Economics"": 35, ""English Language"": 54, ""Mathematics"": 67, ""Geography"": 67, ""Biology"": 50, ""Government"": 57, ""Religion Studies"": 70, ""Data Processing"": 70}, ""Term_8"": {""Financial Accounting"": 33, ""Commerce"": 46, ""Economics"": 60, ""English Language"": 45, ""Mathematics"": 44, ""Geography"": 49, ""Biology"": 71, ""Government"": 45, ""Religion Studies"": 50, ""Data Processing"": 62}}",85.36
342,342,Commercial,"{""Term_1"": {""Financial Accounting"": 37, ""Commerce"": 39, ""Economics"": 48, ""English Language"": 46, ""Mathematics"": 34, ""Agricultural Science"": 52, ""Civic Education"": 50, ""Biology"": 46, ""Geography"": 47, ""Religion Studies"": 68, ""Data Processing"": 70}, ""Term_2"": {""Financial Accounting"": 37, ""Commerce"": 48, ""Economics"": 49, ""English Language"": 44, ""Mathematics"": 34, ""Agricultural Science"": 58, ""Civic Education"": 49, ""Biology"": 50, ""Geography"": 51, ""Religion Studies"": 50, ""Data Processing"": 70}, ""Term_3"": {""Financial Accounting"": 47, ""Commerce"": 44, ""Economics"": 39, ""English Language"": 32, ""Mathematics"": 45, ""Agricultural Science"": 57, ""Civic Education"": 46, ""Biology"": 40, ""Geography"": 40, ""Religion Studies"": 51, ""Data Processing"": 51}, ""Term_4"": {""Financial Accounting"": 36, ""Commerce"": 42, ""Economics"": 34, ""English Language"": 49, ""Mathematics"": 53, ""Agricultural Science"": 45, ""Civic Education"": 57, ""Biology"": 56, ""Geography"": 41, ""Religion Studies"": 59, ""Data Processing"": 63}, ""Term_5"": {""Financial Accounting"": 44, ""Commerce"": 31, ""Economics"": 45, ""English Language"": 42, ""Mathematics"": 55, ""Agricultural Science"": 59, ""Civic Education"": 50, ""Biology"": 48, ""Geography"": 58, ""Religion Studies"": 62, ""Data Processing"": 69}, ""Term_6"": {""Financial Accounting"": 34, ""Commerce"": 47, ""Economics"": 42, ""English Language"": 47, ""Mathematics"": 31, ""Agricultural Science"": 48, ""Civic Education"": 47, ""Biology"": 40, ""Geography"": 41, ""Religion Studies"": 53, ""Data Processing"": 66}, ""Term_7"": {""Financial Accounting"": 45, ""Commerce"": 35, ""Economics"": 48, ""English Language"": 44, ""Mathematics"": 44, ""Agricultural Science"": 47, ""Civic Education"": 58, ""Biology"": 55, ""Geography"": 46, ""Religion Studies"": 70, ""Data Processing"": 64}, ""Term_8"": {""Financial Accounting"": 41, ""Commerce"": 41, ""Economics"": 40, ""English Language"": 43, ""Mathematics"": 34, ""Agricultural Science"": 53, ""Civic Education"": 48, ""Biology"": 52, ""Geography"": 52, ""Religion Studies"": 55, ""Data Processing"": 53}}",85.98
343,343,Commercial,"{""Term_1"": {""Financial Accounting"": 38, ""Commerce"": 40, ""Economics"": 32, ""English Language"": 38, ""Mathematics"": 48, ""Civic Education"": 59, ""Government"": 46, ""Geography"": 49, ""Biology"": 51, ""Religion Studies"": 61, ""Data Processing"": 63}, ""Term_2"": {""Financial Accounting"": 43, ""Commerce"": 48, ""Economics"": 44, ""English Language"": 35, ""Mathematics"": 38, ""Civic Education"": 57, ""Government"": 54, ""Geography"": 41, ""Biology"": 44, ""Religion Studies"": 52, ""Data Processing"": 61}, ""Term_3"": {""Financial Accounting"": 34, ""Commerce"": 55, ""Economics"": 46, ""English Language"": 34, ""Mathematics"": 46, ""Civic Education"": 58, ""Government"": 56, ""Geography"": 60, ""Biology"": 60, ""Religion Studies"": 51, ""Data Processing"": 62}, ""Term_4"": {""Financial Accounting"": 30, ""Commerce"": 32, ""Economics"": 54, ""English Language"": 31, ""Mathematics"": 47, ""Civic Education"": 49, ""Government"": 43, ""Geography"": 48, ""Biology"": 55, ""Religion Studies"": 69, ""Data Processing"": 55}, ""Term_5"": {""Financial Accounting"": 46, ""Commerce"": 37, ""Economics"": 44, ""English Language"": 35, ""Mathematics"": 44, ""Civic Education"": 54, ""Government"": 40, ""Geography"": 45, ""Biology"": 47, ""Religion Studies"": 50, ""Data Processing"": 55}, ""Term_6"": {""Financial Accounting"": 44, ""Commerce"": 31, ""Economics"": 36, ""English Language"": 47, ""Mathematics"": 42, ""Civic Education"": 44, ""Government"": 53, ""Geography"": 45, ""Biology"": 54, ""Religion Studies"": 53, ""Data Processing"": 70}, ""Term_7"": {""Financial Accounting"": 35, ""Commerce"": 45, ""Economics"": 49, ""English Language"": 41, ""Mathematics"": 37, ""Civic Education"": 43, ""Government"": 41, ""Geography"": 58, ""Biology"": 55, ""Religion Studies"": 54, ""Data Processing"": 58}, ""Term_8"": {""Financial Accounting"": 47, ""Commerce"": 45, ""Economics"": 43, ""English Language"": 30, ""Mathematics"": 35, ""Civic Education"": 52, ""Government"": 52, ""Geography"": 46, ""Biology"": 51, ""Religion Studies"": 63, ""Data Processing"": 61}}",90.58
344,344,Commercial,"{""Term_1"": {""Financial Accounting"": 58, ""Commerce"": 44, ""Economics"": 40, ""English Language"": 42, ""Mathematics"": 49, ""Civic Education"": 58, ""Government"": 42, ""Geography"": 48, ""Agricultural Science"": 47, ""Biology"": 44, ""Religion Studies"": 57, ""Data Processing"": 59}, ""Term_2"": {""Financial Accounting"": 47, ""Commerce"": 54, ""Economics"": 34, ""English Language"": 36, ""Mathematics"": 39, ""Civic Education"": 59, ""Government"": 40, ""Geography"": 54, ""Agricultural Science"": 59, ""Biology"": 46, ""Religion Studies"": 67, ""Data Processing"": 67}, ""Term_3"": {""Financial Accounting"": 42, ""Commerce"": 46, ""Economics"": 50, ""English Language"": 40, ""Mathematics"": 35, ""Civic Education"": 43, ""Government"": 48, ""Geography"": 51, ""Agricultural Science"": 57, ""Biology"": 56, ""Religion Studies"": 50, ""Data Processing"": 53}, ""Term_4"": {""Financial Accounting"": 55, ""Commerce"": 34, ""Economics"": 49, ""English Language"": 40, ""Mathematics"": 31, ""Civic Education"": 55, ""Government"": 56, ""Geography"": 49, ""Agricultural Science"": 41, ""Biology"": 41, ""Religion Studies"": 66, ""Data Processing"": 64}, ""Term_5"": {""Financial Accounting"": 48, ""Commerce"": 39, ""Economics"": 39, ""English Language"": 49, ""Mathematics"": 52, ""Civic Education"": 42, ""Government"": 52, ""Geography"": 44, ""Agricultural Science"": 49, ""Biology"": 40, ""Religion Studies"": 52, ""Data Processing"": 69}, ""Term_6"": {""Financial Accounting"": 47, ""Commerce"": 44, ""Economics"": 40, ""English Language"": 43, ""Mathematics"": 39, ""Civic Education"": 53, ""Government"": 47, ""Geography"": 45, ""Agricultural Science"": 49, ""Biology"": 49, ""Religion Studies"": 53, ""Data Processing"": 70}, ""Term_7"": {""Financial Accounting"": 36, ""Commerce"": 49, ""Economics"": 37, ""English Language"": 46, ""Mathematics"": 40, ""Civic Education"": 41, ""Government"": 43, ""Geography"": 51, ""Agricultural Science"": 58, ""Biology"": 60, ""Religion Studies"": 53, ""Data Processing"": 62}, ""Term_8"": {""Financial Accounting"": 44, ""Commerce"": 48, ""Economics"": 42, ""English Language"": 49, ""Mathematics"": 49, ""Civic Education"": 58, ""Government"": 44, ""Geography"": 40, ""Agricultural Science"": 41, ""Biology"": 47, ""Religion Studies"": 64, ""Data Processing"": 51}}",70.95
345,345,Commercial,"{""Term_1"": {""Financial Accounting"": 32, ""Commerce"": 51, ""Economics"": 48, ""English Language"": 40, ""Mathematics"": 35, ""Civic Education"": 51, ""Agricultural Science"": 57, ""Government"": 52, ""Religion Studies"": 69, ""Data Processing"": 62}, ""Term_2"": {""Financial Accounting"": 52, ""Commerce"": 45, ""Economics"": 45, ""English Language"": 30, ""Mathematics"": 42, ""Civic Education"": 60, ""Agricultural Science"": 42, ""Government"": 46, ""Religion Studies"": 61, ""Data Processing"": 52}, ""Term_3"": {""Financial Accounting"": 41, ""Commerce"": 48, ""Economics"": 40, ""English Language"": 41, ""Mathematics"": 35, ""Civic Education"": 42, ""Agricultural Science"": 48, ""Government"": 47, ""Religion Studies"": 68, ""Data Processing"": 59}, ""Term_4"": {""Financial Accounting"": 30, ""Commerce"": 49, ""Economics"": 31, ""English Language"": 37, ""Mathematics"": 35, ""Civic Education"": 43, ""Agricultural Science"": 51, ""Government"": 43, ""Religion Studies"": 70, ""Data Processing"": 59}, ""Term_5"": {""Financial Accounting"": 36, ""Commerce"": 41, ""Economics"": 36, ""English Language"": 56, ""Mathematics"": 39, ""Civic Education"": 52, ""Agricultural Science"": 48, ""Government"": 44, ""Religion Studies"": 56, ""Data Processing"": 69}, ""Term_6"": {""Financial Accounting"": 47, ""Commerce"": 31, ""Economics"": 43, ""English Language"": 35, ""Mathematics"": 44, ""Civic Education"": 51, ""Agricultural Science"": 48, ""Government"": 45, ""Religion Studies"": 67, ""Data Processing"": 67}, ""Term_7"": {""Financial Accounting"": 40, ""Commerce"": 41, ""Economics"": 53, ""English Language"": 41, ""Mathematics"": 32, ""Civic Education"": 55, ""Agricultural Science"": 48, ""Government"": 53, ""Religion Studies"": 50, ""Data Processing"": 67}, ""Term_8"": {""Financial Accounting"": 48, ""Commerce"": 48, ""Economics"": 40, ""English Language"": 31, ""Mathematics"": 41, ""Civic Education"": 46, ""Agricultural Science"": 45, ""Government"": 52, ""Religion Studies"": 63, ""Data Processing"": 60}}",85.44
346,346,Commercial,"{""Term_1"": {""Financial Accounting"": 48, ""Commerce"": 46, ""Economics"": 73, ""English Language"": 31, ""Mathematics"": 50, ""Civic Education"": 61, ""Agricultural Science"": 75, ""Further Mathematics"": 71, ""Government"": 56, ""Religion Studies"": 54, ""Data Processing"": 53}, ""Term_2"": {""Financial Accounting"": 31, ""Commerce"": 59, ""Economics"": 73, ""English Language"": 41, ""Mathematics"": 74, ""Civic Education"": 71, ""Agricultural Science"": 75, ""Further Mathematics"": 45, ""Government"": 69, ""Religion Studies"": 63, ""Data Processing"": 54}, ""Term_3"": {""Financial Accounting"": 42, ""Commerce"": 49, ""Economics"": 63, ""English Language"": 74, ""Mathematics"": 69, ""Civic Education"": 75, ""Agricultural Science"": 45, ""Further Mathematics"": 54, ""Government"": 49, ""Religion Studies"": 50, ""Data Processing"": 56}, ""Term_4"": {""Financial Accounting"": 49, ""Commerce"": 74, ""Economics"": 48, ""English Language"": 58, ""Mathematics"": 42, ""Civic Education"": 48, ""Agricultural Science"": 53, ""Further Mathematics"": 45, ""Government"": 57, ""Religion Studies"": 64, ""Data Processing"": 68}, ""Term_5"": {""Financial Accounting"": 40, ""Commerce"": 72, ""Economics"": 37, ""English Language"": 69, ""Mathematics"": 46, ""Civic Education"": 72, ""Agricultural Science"": 58, ""Further Mathematics"": 46, ""Government"": 66, ""Religion Studies"": 67, ""Data Processing"": 69}, ""Term_6"": {""Financial Accounting"": 52, ""Commerce"": 36, ""Economics"": 69, ""English Language"": 69, ""Mathematics"": 44, ""Civic Education"": 50, ""Agricultural Science"": 65, ""Further Mathematics"": 58, ""Government"": 66, ""Religion Studies"": 51, ""Data Processing"": 55}, ""Term_7"": {""Financial Accounting"": 74, ""Commerce"": 30, ""Economics"": 35, ""English Language"": 55, ""Mathematics"": 58, ""Civic Education"": 52, ""Agricultural Science"": 64, ""Further Mathematics"": 64, ""Government"": 59, ""Religion Studies"": 51, ""Data Processing"": 65}, ""Term_8"": {""Financial Accounting"": 50, ""Commerce"": 55, ""Economics"": 54, ""English Language"": 39, ""Mathematics"": 30, ""Civic Education"": 61, ""Agricultural Science"": 52, ""Further Mathematics"": 59, ""Government"": 53, ""Religion Studies"": 58, ""Data Processing"": 55}}",82.81
347,347,Commercial,"{""Term_1"": {""Financial Accounting"": 97, ""Commerce"": 65, ""Economics"": 91, ""English Language"": 91, ""Mathematics"": 61, ""Geography"": 72, ""Civic Education"": 63, ""Religion Studies"": 69, ""Data Processing"": 62}, ""Term_2"": {""Financial Accounting"": 88, ""Commerce"": 100, ""Economics"": 84, ""English Language"": 90, ""Mathematics"": 70, ""Geography"": 67, ""Civic Education"": 80, ""Religion Studies"": 66, ""Data Processing"": 65}, ""Term_3"": {""Financial Accounting"": 94, ""Commerce"": 69, ""Economics"": 69, ""English Language"": 70, ""Mathematics"": 83, ""Geography"": 96, ""Civic Education"": 60, ""Religion Studies"": 99, ""Data Processing"": 67}, ""Term_4"": {""Financial Accounting"": 93, ""Commerce"": 95, ""Economics"": 98, ""English Language"": 100, ""Mathematics"": 72, ""Geography"": 94, ""Civic Education"": 90, ""Religion Studies"": 89, ""Data Processing"": 65}, ""Term_5"": {""Financial Accounting"": 65, ""Commerce"": 63, ""Economics"": 65, ""English Language"": 95, ""Mathematics"": 94, ""Geography"": 86, ""Civic Education"": 64, ""Religion Studies"": 90, ""Data Processing"": 64}, ""Term_6"": {""Financial Accounting"": 81, ""Commerce"": 79, ""Economics"": 78, ""English Language"": 87, ""Mathematics"": 69, ""Geography"": 73, ""Civic Education"": 63, ""Religion Studies"": 100, ""Data Processing"": 55}, ""Term_7"": {""Financial Accounting"": 76, ""Commerce"": 85, ""Economics"": 69, ""English Language"": 86, ""Mathematics"": 74, ""Geography"": 81, ""Civic Education"": 72, ""Religion Studies"": 93, ""Data Processing"": 62}, ""Term_8"": {""Financial Accounting"": 84, ""Commerce"": 100, ""Economics"": 77, ""English Language"": 63, ""Mathematics"": 65, ""Geography"": 73, ""Civic Education"": 78, ""Religion Studies"": 64, ""Data Processing"": 61}}",88.01
348,348,Commercial,"{""Term_1"": {""Financial Accounting"": 53, ""Commerce"": 63, ""Economics"": 73, ""English Language"": 47, ""Mathematics"": 38, ""Further Mathematics"": 73, ""Agricultural Science"": 59, ""Civic Education"": 62, ""Religion Studies"": 55, ""Data Processing"": 66}, ""Term_2"": {""Financial Accounting"": 61, ""Commerce"": 33, ""Economics"": 73, ""English Language"": 51, ""Mathematics"": 34, ""Further Mathematics"": 70, ""Agricultural Science"": 68, ""Civic Education"": 60, ""Religion Studies"": 56, ""Data Processing"": 67}, ""Term_3"": {""Financial Accounting"": 69, ""Commerce"": 37, ""Economics"": 41, ""English Language"": 54, ""Mathematics"": 68, ""Further Mathematics"": 66, ""Agricultural Science"": 69, ""Civic Education"": 71, ""Religion Studies"": 60, ""Data Processing"": 69}, ""Term_4"": {""Financial Accounting"": 47, ""Commerce"": 66, ""Economics"": 49, ""English Language"": 69, ""Mathematics"": 45, ""Further Mathematics"": 66, ""Agricultural Science"": 65, ""Civic Education"": 55, ""Religion Studies"": 61, ""Data Processing"": 68}, ""Term_5"": {""Financial Accounting"": 59, ""Commerce"": 36, ""Economics"": 37, ""English Language"": 46, ""Mathematics"": 67, ""Further Mathematics"": 54, ""Agricultural Science"": 51, ""Civic Education"": 65, ""Religion Studies"": 72, ""Data Processing"": 69}, ""Term_6"": {""Financial Accounting"": 62, ""Commerce"": 43, ""Economics"": 59, ""English Language"": 54, ""Mathematics"": 40, ""Further Mathematics"": 45, ""Agricultural Science"": 62, ""Civic Education"": 60, ""Religion Studies"": 55, ""Data Processing"": 61}, ""Term_7"": {""Financial Accounting"": 64, ""Commerce"": 56, ""Economics"": 40, ""English Language"": 55, ""Mathematics"": 42, ""Further Mathematics"": 67, ""Agricultural Science"": 67, ""Civic Education"": 58, ""Religion Studies"": 46, ""Data Processing"": 66}, ""Term_8"": {""Financial Accounting"": 67, ""Commerce"": 64, ""Economics"": 59, ""English Language"": 48, ""Mathematics"": 35, ""Further Mathematics"": 74, ""Agricultural Science"": 74, ""Civic Education"": 53, ""Religion Studies"": 71, ""Data Processing"": 57}}",88.39
349,349,Commercial,"{""Term_1"": {""Financial Accounting"": 60, ""Commerce"": 63, ""Economics"": 74, ""English Language"": 81, ""Mathematics"": 78, ""Biology"": 70, ""Further Mathematics"": 83, ""Geography"": 63, ""Agricultural Science"": 96, ""Religion Studies"": 84, ""Data Processing"": 57, ""Yoruba"": 62}, ""Term_2"": {""Financial Accounting"": 64, ""Commerce"": 94, ""Economics"": 75, ""English Language"": 62, ""Mathematics"": 64, ""Biology"": 81, ""Further Mathematics"": 88, ""Geography"": 95, ""Agricultural Science"": 81, ""Religion Studies"": 91, ""Data Processing"": 69, ""Yoruba"": 80}, ""Term_3"": {""Financial Accounting"": 83, ""Commerce"": 90, ""Economics"": 86, ""English Language"": 82, ""Mathematics"": 69, ""Biology"": 82, ""Further Mathematics"": 67, ""Geography"": 70, ""Agricultural Science"": 75, ""Religion Studies"": 81, ""Data Processing"": 61, ""Yoruba"": 100}, ""Term_4"": {""Financial Accounting"": 93, ""Commerce"": 72, ""Economics"": 73, ""English Language"": 83, ""Mathematics"": 99, ""Biology"": 72, ""Further Mathematics"": 88, ""Geography"": 85, ""Agricultural Science"": 94, ""Religion Studies"": 99, ""Data Processing"": 55, ""Yoruba"": 87}, ""Term_5"": {""Financial Accounting"": 76, ""Commerce"": 64, ""Economics"": 69, ""English Language"": 100, ""Mathematics"": 91, ""Biology"": 97, ""Further Mathematics"": 73, ""Geography"": 81, ""Agricultural Science"": 62, ""Religion Studies"": 97, ""Data Processing"": 50, ""Yoruba"": 74}, ""Term_6"": {""Financial Accounting"": 82, ""Commerce"": 60, ""Economics"": 83, ""English Language"": 76, ""Mathematics"": 87, ""Biology"": 63, ""Further Mathematics"": 93, ""Geography"": 76, ""Agricultural Science"": 90, ""Religion Studies"": 83, ""Data Processing"": 68, ""Yoruba"": 86}, ""Term_7"": {""Financial Accounting"": 86, ""Commerce"": 66, ""Economics"": 92, ""English Language"": 60, ""Mathematics"": 62, ""Biology"": 97, ""Further Mathematics"": 83, ""Geography"": 62, ""Agricultural Science"": 68, ""Religion Studies"": 70, ""Data Processing"": 69, ""Yoruba"": 69}, ""Term_8"": {""Financial Accounting"": 86, ""Commerce"": 96, ""Economics"": 61, ""English Language"": 78, ""Mathematics"": 69, ""Biology"": 95, ""Further Mathematics"": 90, ""Geography"": 91, ""Agricultural Science"": 60, ""Religion Studies"": 97, ""Data Processing"": 57, ""Yoruba"": 61}}",83.2
